data,CDI_MENSAL_PCT,IPCA_MENSAL_PCT,IPCA_12M_PCT,IPCA_VARIACAO_3M_PP,IBC_BR,IBC_BR_VARIACAO_12M_PCT,IBC_BR_DESSAZONALIZADO,IBC_BR_VARIACAO_MENSAL_PCT,IBC_BR_DESSAZONALIZADO_VARIACAO_12M_PCT,IBC_BR_MEDIA_MOVEL_3M,IBC_BR_TENDENCIA_3M_PCT
2006-10-31,1.0901149047261693,0.33,3.265076637880737,-0.7017072613209274,83.42478,7.185831620989402,82.54063,1.0508646553119227,6.398189671952159,81.90156333333333,1.3844217990089058
2006-11-30,1.0172823242175166,0.31,3.018596096925097,-0.8236393938917175,82.96463,6.2096399328008145,83.14267,0.7293862428721543,6.297890206780732,82.45518666666668,1.8357901036000213
2006-12-31,0.9843018055168962,0.48,3.1417749683044116,-0.5555884450962223,81.30987,4.541957379316286,84.17383,1.2402295957057996,6.7601586223708265,83.28571,2.1346075684223864
2007-01-31,1.0783987059458822,0.44,2.98796975660105,-0.2771068812796873,80.24832,5.740853718795935,83.86701,-0.36450759101730457,5.5813576985238145,83.72783666666666,2.2298394059958815
2007-02-28,0.8697864836083147,0.44,3.018739989572805,0.0001438926477081992,79.22862,5.129599068824553,84.10662,0.28570232800717577,5.79173598876106,84.04915333333334,1.933130869147659
2007-03-31,1.0485538584378729,0.37,2.957193395931723,-0.18458157237268846,87.46425,5.04959406658374,83.58801,-0.6166102026214038,5.31206765935428,83.85388,0.6821938601472066
2007-04-30,0.940622113063494,0.25,2.9982899704835475,0.010320213882497598,84.09883,6.821139041649915,84.6705,1.295030232206762,5.984516112880933,84.12171000000001,0.47042100813068366
2007-05-31,1.0221273226382,0.28,3.183501680720169,0.16476169114736372,86.62074,5.7262828264976084,85.46089,0.9334892317867549,5.605001863452919,84.57313333333333,0.6234209140952629
2007-06-30,0.9014745938903834,0.28,3.6901648315724955,0.7329714356407724,85.55414,6.971035695838856,85.96834,0.5937803830500687,7.523003387971805,85.36657666666667,1.8039674093395242
2007-07-31,0.968144394026571,0.24,3.741911595137548,0.7436216246540006,89.38261,7.073355445368068,86.59619,0.730327001777642,6.2907238115321285,86.00847333333333,2.242897027810442
2007-08-31,0.9878189564727746,0.47,4.177409874697302,0.9939081939771333,90.22167,6.59835377001694,86.74758,0.17482293389581294,6.462522919228575,86.43736999999999,2.2042894630840193
2007-09-30,0.8005621426875331,0.18,4.146222145965228,0.45605731439273267,86.15742,6.043373235357619,87.44112,0.7994920434668096,7.050319126821414,86.92829666666667,1.829427934187966
2007-10-31,0.9240700882339414,0.3,4.115081044954727,0.3731694498171789,90.30392,8.24591925804301,88.2978,0.9797221261575784,6.974952820205038,87.49549999999999,1.7289304286376206
2007-11-30,0.8398340997149978,0.38,4.187736370177997,0.010326495480694753,88.00366,6.0737087599860295,88.25546,-0.04795136458665139,6.149417621541398,87.99812666666666,1.8056503415903036
2007-12-31,0.8394379652957529,0.74,4.457330433237816,0.3111082872725879,85.59183,5.266224137364861,89.02269,0.8693286511678666,5.760531509615285,88.52531666666665,1.8371693237288156
2008-01-31,0.9219485633871871,0.54,4.561330164851984,0.44624911989725735,85.19093,6.159144515424098,89.08048,0.06491603432787763,6.216353724784041,88.78620999999998,1.47517300889759
2008-02-29,0.795025634338975,0.49,4.613381802727745,0.4256454325497483,85.22648,7.570319917221813,89.02341,-0.06406566287024962,5.845901309552071,89.04219333333333,1.1864646512550703
2008-03-31,0.8385388573678876,0.48,4.728032315812292,0.2707018825744756,90.17879,3.103599470640872,88.33665,-0.7714375353628844,5.68100616344378,88.81351333333333,0.3255528220834858
2008-04-30,0.8978211362081989,0.55,5.041432911271104,0.4801027464191199,90.52033,7.6356591405611685,89.5576,1.3821556511368627,5.771904027967234,88.97255333333334,0.20987868874384752
2008-05-31,0.8712220957546979,0.79,5.575648415706214,0.9622666129784685,90.13139,4.052897724032367,90.43939,0.9846065548875904,5.825471745028632,89.44454666666667,0.45186817425657555
2008-06-30,0.9482222674180862,0.74,6.05994038091584,1.3319080651035486,91.29485,6.710031799746918,91.24398,0.8896455405106085,6.136724287103834,90.41365666666667,1.801689037261367
2008-07-31,1.0642423879688723,0.53,6.366777798218992,1.3253448869478879,95.45239,6.7907840238722095,91.28925,0.04961423208413862,5.419476307213955,90.99087333333334,2.2684748547548317
2008-08-31,1.012820831650263,0.28,6.165626332292251,0.5899779165860375,93.59094,3.734435418896598,91.45443,0.18094134851585064,5.425915051463104,91.32922,2.107085790659724
2008-09-30,1.0985183861952352,0.26,6.2504062295430485,0.19046584862720817,92.70295,7.597175031471459,91.47165,0.01882904961518772,4.609421745741593,91.40511,1.0965747541752169
